Year,Country,Tile,Patch,Unique Labels
2019,France,31TCJ,2019_31TCJ_patch_04_22.nc,"[170, 330, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_02_29.nc,"[770, 170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_11_25.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_01_07.nc,"[330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_28_22.nc,"[160, 770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_24_11.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_12_02.nc,"[150, 330, 435, 110]"
2019,France,31TCJ,2019_31TCJ_patch_25_19.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_15.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_27_28.nc,"[770, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_28_03.nc,"[170, 330, 110, 150, 120]"
2019,France,31TCJ,2019_31TCJ_patch_04_07.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCL,2019_31TCL_patch_23_08.nc,"[120, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_20_14.nc,"[160, 170, 110, 150, 510]"
2019,France,31TCL,2019_31TCL_patch_21_26.nc,"[160, 170, 330, 110, 150, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_21_19.nc,"[160, 170, 110, 435, 150, 120]"
2019,France,31TCL,2019_31TCL_patch_05_10.nc,"[170, 110, 150, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_16_26.nc,"[170, 140, 110, 150, 438]"
2019,France,31TCL,2019_31TCL_patch_25_00.nc,"[120, 170, 110]"
2019,France,31TCL,2019_31TCL_patch_15_24.nc,"[170, 330, 110, 435, 150, 438, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_13_29.nc,"[170, 330, 140, 110, 150, 120]"
2019,France,31TCL,2019_31TCL_patch_10_08.nc,"[170, 110, 435, 150, 120]"
2019,France,31TCL,2019_31TCL_patch_09_20.nc,"[170, 110, 150, 438, 120]"
2019,France,31TCL,2019_31TCL_patch_02_02.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_08_23.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCL,2019_31TCL_patch_24_02.nc,"[120, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_18_19.nc,"[170, 110, 435, 150, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_15_14.nc,"[120, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_16_27.nc,"[170, 330, 110, 150, 438, 120]"
2019,France,31TCL,2019_31TCL_patch_14_03.nc,"[160, 170, 110, 150, 438, 120]"
2019,France,31TCL,2019_31TCL_patch_16_00.nc,"[120, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_18_04.nc,"[160, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_06_12.nc,"[120, 170, 510]"
2019,France,31TCL,2019_31TCL_patch_23_00.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_03_05.nc,"[120, 170, 140, 110]"
2019,France,31TCL,2019_31TCL_patch_28_16.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_18_28.nc,"[110, 438, 150]"
2019,France,31TCL,2019_31TCL_patch_11_29.nc,"[120, 170, 110]"
2019,France,31TCL,2019_31TCL_patch_25_06.nc,"[120, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_01_07.nc,"[170, 330, 110, 150, 438, 120]"
2019,France,31TCL,2019_31TCL_patch_12_04.nc,"[120, 170, 150, 110]"
2019,France,31TCL,2019_31TCL_patch_01_11.nc,"[160, 170, 330, 110, 150, 438]"
2019,France,31TCL,2019_31TCL_patch_19_15.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_09_10.nc,"[170, 110, 435, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_23_24.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_26_11.nc,[170]
2019,France,31TDK,2019_31TDK_patch_10_21.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TDK,2019_31TDK_patch_20_09.nc,"[170, 110]"
2019,France,31TDK,2019_31TDK_patch_25_23.nc,"[170, 140, 110, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_06_14.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_14_20.nc,"[170, 330, 140, 110, 435, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_28_12.nc,[510]
2019,France,31TDK,2019_31TDK_patch_13_06.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_18_14.nc,"[330, 110, 150]"
2019,France,31TDK,2019_31TDK_patch_22_07.nc,"[120, 170, 110]"
2019,France,31TDK,2019_31TDK_patch_29_08.nc,"[160, 170, 110, 510]"
2019,France,31TDK,2019_31TDK_patch_05_16.nc,"[120, 150, 140, 110]"
2019,France,31TDK,2019_31TDK_patch_15_21.nc,"[330, 150, 140, 110]"
2019,France,31TDK,2019_31TDK_patch_22_17.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_06_03.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_00_20.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TDK,2019_31TDK_patch_04_19.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TDK,2019_31TDK_patch_19_06.nc,"[120, 170, 110]"
2019,France,31TDK,2019_31TDK_patch_19_26.nc,"[170, 110, 150, 438, 120]"
2019,France,31TDK,2019_31TDK_patch_07_25.nc,"[170, 140, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_08_16.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_14_01.nc,"[120, 170, 110]"
2019,France,31TDK,2019_31TDK_patch_13_23.nc,"[170, 110, 435, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_08_09.nc,"[120, 170, 110]"
2019,France,31TDK,2019_31TDK_patch_04_20.nc,"[170, 150, 140, 110]"
2019,France,31TDK,2019_31TDK_patch_17_14.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_03_19.nc,"[170, 330, 140, 110, 150, 438, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_12_19.nc,"[150, 435, 120, 110]"
2019,France,31TDK,2019_31TDK_patch_15_28.nc,"[160, 170, 140, 110, 435, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_08_10.nc,"[170, 140, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_13_22.nc,"[170, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_17_23.nc,"[170, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_02_11.nc,"[170, 140, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_21_00.nc,"[770, 110, 435, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_25_12.nc,"[170, 140, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_20_22.nc,"[120, 170, 150, 110]"
2019,France,31TDM,2019_31TDM_patch_07_03.nc,"[170, 770, 150]"
2019,France,31TDM,2019_31TDM_patch_09_11.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_16_15.nc,"[170, 140, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_05_03.nc,"[770, 150, 438, 110]"
2019,France,31TDM,2019_31TDM_patch_10_02.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_16_05.nc,"[110, 438, 150]"
2019,France,31TDM,2019_31TDM_patch_10_00.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_04_24.nc,"[170, 140, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_09_25.nc,"[120, 170, 140, 510]"
2019,France,31TDM,2019_31TDM_patch_27_12.nc,"[170, 110, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_26_09.nc,"[120, 170, 150, 110]"
2019,France,31TDM,2019_31TDM_patch_10_08.nc,"[770, 170, 330, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_18_15.nc,"[120, 170, 150, 110]"
2019,France,31TDM,2019_31TDM_patch_00_05.nc,"[110, 435, 150]"
2019,France,31TDM,2019_31TDM_patch_08_19.nc,"[160, 170, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_12_08.nc,"[170, 140, 110, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_15_24.nc,"[170, 140, 110, 150, 438, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_29_22.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_00_15.nc,"[770, 170, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_06_12.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_17_07.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_17_21.nc,"[170, 110, 435, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_05_27.nc,"[120, 170, 150, 510]"
2019,France,31TDM,2019_31TDM_patch_06_23.nc,"[170, 110, 435, 150, 438, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_29_25.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_11_15.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_01_26.nc,"[120, 170, 435, 110]"
2019,France,31UCP,2019_31UCP_patch_04_16.nc,"[770, 170, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_19_23.nc,"[160, 770, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_21_29.nc,"[160, 770, 140, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_14_11.nc,"[160, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_29_01.nc,"[110, 150]"
2019,France,31UCP,2019_31UCP_patch_15_18.nc,"[770, 170, 140, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_18_16.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_04_08.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_02_02.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_00_13.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_19_27.nc,"[160, 170, 140, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_07_02.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_22_00.nc,"[170, 110, 435, 150, 120, 510]"
2019,France,31UCP,2019_31UCP_patch_12_19.nc,"[770, 170, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_28_05.nc,"[170, 110, 435, 150, 510]"
2019,France,31UCP,2019_31UCP_patch_09_01.nc,"[160, 770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_09_27.nc,"[160, 770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_06_00.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_25_00.nc,"[150, 770, 435, 110]"
2019,France,31UCP,2019_31UCP_patch_17_23.nc,"[110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_15_16.nc,"[160, 770, 170, 110, 435, 150, 438, 120, 510]"
2019,France,31UCP,2019_31UCP_patch_21_16.nc,"[770, 170, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_07_20.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_19_17.nc,"[770, 140, 110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_02_05.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_23_06.nc,"[770, 170, 110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_25_26.nc,"[140, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_00_00.nc,"[160, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_17_04.nc,"[770, 170, 110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_04_23.nc,"[160, 170, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31UCP,2019_31UCP_patch_16_08.nc,"[150, 770, 435, 110]"
2019,France,31UCP,2019_31UCP_patch_18_20.nc,"[170, 110, 435, 150, 510]"
2019,France,31UCP,2019_31UCP_patch_18_10.nc,"[770, 140, 110, 435, 150, 120, 510]"
2019,France,31UCP,2019_31UCP_patch_11_08.nc,"[150, 435, 120, 110]"
2019,France,31UDR,2019_31UDR_patch_06_27.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_17_28.nc,"[770, 170, 140, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_02_14.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_15_23.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_13_08.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_25_16.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_00_27.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_17_07.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_08_14.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_21_03.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_10_29.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_26_23.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_26_29.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_23_28.nc,"[770, 110, 435, 150, 120]"
2019,France,31UDR,2019_31UDR_patch_11_21.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_22_03.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_13_07.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_22_28.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_11_29.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_14_06.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_29_08.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_17_02.nc,"[160, 770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_01_17.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_00_03.nc,"[120, 150, 110, 510]"
2019,France,31UDR,2019_31UDR_patch_24_20.nc,"[770, 170, 110, 435, 150, 438, 510]"
2019,France,31UDR,2019_31UDR_patch_07_07.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_23_15.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_12_13.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_06_16.nc,"[160, 770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_07_03.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_11_23.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UDR,2019_31UDR_patch_03_08.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_09_15.nc,"[160, 170, 140, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_19_09.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_12_22.nc,"[160, 770, 170, 110, 435, 150, 120]"
2019,France,31UDR,2019_31UDR_patch_23_29.nc,"[770, 170, 110, 435, 150, 438, 120, 510]"
