Year,Country,Tile,Patch,Unique Labels
2019,Catalonia,31TCF,2019_31TCF_patch_02_07.nc,"[330, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_09_04.nc,"[170, 770, 330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_10_05.nc,"[170, 330]"
2019,Catalonia,31TCF,2019_31TCF_patch_08_02.nc,"[770, 330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_18.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_22_09.nc,"[170, 770, 330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_25_07.nc,"[330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_04_10.nc,"[330, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_15_01.nc,"[770, 170, 330, 435, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_21_08.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_00_07.nc,[330]
2019,Catalonia,31TCF,2019_31TCF_patch_11_12.nc,"[770, 170, 330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_20_08.nc,"[170, 330, 150, 120, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_02_16.nc,[170]
2019,Catalonia,31TCF,2019_31TCF_patch_25_04.nc,"[330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_06_01.nc,"[170, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_06_05.nc,"[330, 435, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_24_03.nc,"[170, 330, 150, 438, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_02.nc,"[330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_20_07.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_23.nc,[170]
2019,Catalonia,31TCF,2019_31TCF_patch_21_03.nc,"[330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_21.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_12_03.nc,"[770, 170, 330, 435, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_13_00.nc,"[770, 170, 435, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_03_07.nc,[170]
2019,Catalonia,31TCF,2019_31TCF_patch_08_00.nc,"[170, 770, 330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_04_13.nc,[330]
2019,Catalonia,31TCF,2019_31TCF_patch_26_07.nc,"[330, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_11_13.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_03_26.nc,"[120, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_28_05.nc,[330]
2019,Catalonia,31TCF,2019_31TCF_patch_18_07.nc,"[330, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_08_14.nc,"[170, 770, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_27_09.nc,[330]
2019,Catalonia,31TCF,2019_31TCF_patch_14_01.nc,"[770, 170, 330, 435, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_09_16.nc,"[170, 330, 150, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_17_04.nc,"[160, 170, 140, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_20_09.nc,"[770, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_02_07.nc,[170]
2019,Catalonia,31TCG,2019_31TCG_patch_05_11.nc,[150]
2019,Catalonia,31TCG,2019_31TCG_patch_19_02.nc,"[160, 170, 140, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_20_11.nc,"[160, 170, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_24_13.nc,"[160, 770, 170, 330, 435, 150, 438, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_27_21.nc,"[770, 170, 330, 435, 150, 438, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_21_12.nc,"[170, 435, 330, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_15_26.nc,"[770, 170, 330, 435, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_16_28.nc,"[770, 170, 330, 110, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_07_04.nc,[170]
2019,Catalonia,31TCG,2019_31TCG_patch_18_20.nc,"[770, 170, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_05_04.nc,"[160, 170, 140, 150, 120]"
2019,Catalonia,31TCG,2019_31TCG_patch_07_18.nc,"[770, 170, 330, 140, 150, 120]"
2019,Catalonia,31TCG,2019_31TCG_patch_13_21.nc,"[770, 170, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_03_04.nc,[150]
2019,Catalonia,31TCG,2019_31TCG_patch_02_09.nc,[150]
2019,Catalonia,31TCG,2019_31TCG_patch_29_07.nc,[330]
2019,Catalonia,31TCG,2019_31TCG_patch_08_14.nc,[150]
2019,Catalonia,31TCG,2019_31TCG_patch_05_08.nc,"[170, 330, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_08_09.nc,"[770, 170, 330, 435, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_12_00.nc,"[160, 170, 140, 330]"
2019,Catalonia,31TCG,2019_31TCG_patch_12_01.nc,"[170, 438]"
2019,Catalonia,31TCG,2019_31TCG_patch_25_13.nc,"[170, 140, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_05_19.nc,"[770, 170, 330, 150, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_21_16.nc,"[770, 140, 330, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_28_14.nc,"[170, 435, 330, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_11_02.nc,[140]
2019,Catalonia,31TCG,2019_31TCG_patch_13_22.nc,"[770, 170, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_27_06.nc,[510]
2019,Catalonia,31TCG,2019_31TCG_patch_15_28.nc,"[770, 170, 330, 435, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_21_20.nc,"[170, 435, 140, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_27_14.nc,"[170, 435, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_29_18.nc,"[170, 330, 140, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_05_26.nc,"[770, 435, 150, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_10_25.nc,"[770, 170, 330, 150, 120]"
2019,Catalonia,31TCG,2019_31TCG_patch_25_16.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_21_29.nc,"[770, 170, 330, 140, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_14_23.nc,"[770, 170, 330, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_03_27.nc,"[770, 170, 435, 438, 150, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_00_17.nc,"[170, 770, 330, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_03_29.nc,"[170, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_20_16.nc,"[770, 170, 330, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_03_12.nc,"[170, 770, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_01_21.nc,"[170, 150, 438, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_20_00.nc,"[170, 330, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_22_12.nc,[150]
2019,Catalonia,31TCG,2019_31TCG_patch_16_22.nc,"[770, 170, 330, 435, 150]"
2019,Catalonia,31TCG,2019_31TCG_patch_28_22.nc,"[770, 170, 330, 435, 150, 438, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_16_26.nc,"[770, 170, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_11_09.nc,"[160, 170, 330, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_05_18.nc,"[770, 170, 330, 435, 150, 120, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_09_08.nc,"[160, 170, 330, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_07_02.nc,[160]
2019,Catalonia,31TCG,2019_31TCG_patch_14_26.nc,"[770, 170, 330, 435, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_13_11.nc,"[170, 150]"
2019,Catalonia,31TDF,2019_31TDF_patch_03_03.nc,[330]
2019,Catalonia,31TDF,2019_31TDF_patch_11_01.nc,"[330, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_11_23.nc,"[770, 170, 330, 435, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_25_06.nc,"[170, 330, 140, 435, 150, 438, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_07_24.nc,"[170, 435, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_26_02.nc,"[770, 170, 330, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_03_26.nc,[170]
2019,Catalonia,31TDG,2019_31TDG_patch_11_21.nc,[330]
2019,Catalonia,31TDG,2019_31TDG_patch_03_29.nc,"[170, 330]"
2019,Catalonia,31TDG,2019_31TDG_patch_17_26.nc,"[770, 330]"
2019,Catalonia,31TDG,2019_31TDG_patch_20_23.nc,"[770, 170, 330, 140, 435, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_12_13.nc,"[770, 170, 140, 435, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_09_19.nc,"[170, 140, 435, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_13_27.nc,"[770, 330, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_11_28.nc,[330]
2019,Catalonia,31TDG,2019_31TDG_patch_29_14.nc,"[770, 170, 330, 435, 150, 438, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_25_10.nc,"[770, 170, 435, 438, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_02_27.nc,"[170, 330, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_04_26.nc,"[170, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_04_29.nc,"[170, 330, 140, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_15_22.nc,"[170, 140, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_22_10.nc,"[770, 170, 140, 435, 150, 438, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_01_25.nc,"[170, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_10_11.nc,"[170, 330, 140, 438, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_14_13.nc,[170]
2019,Catalonia,31TDG,2019_31TDG_patch_21_11.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_05_17.nc,"[170, 330, 435, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_14_18.nc,"[770, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_05_20.nc,"[170, 435, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_17_21.nc,"[170, 435, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_14_03.nc,[510]
2019,Catalonia,31TDG,2019_31TDG_patch_21_14.nc,"[170, 140, 435, 438, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_20_08.nc,"[170, 435, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_06_19.nc,"[170, 330, 110, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_15_25.nc,"[170, 140]"
2019,Catalonia,31TDG,2019_31TDG_patch_27_11.nc,"[770, 170, 435, 438, 150, 120]"
2019,Catalonia,31TDG,2019_31TDG_patch_23_23.nc,[170]
2019,Catalonia,31TDG,2019_31TDG_patch_22_21.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_09_08.nc,[170]
2019,Catalonia,31TDG,2019_31TDG_patch_28_06.nc,"[170, 140, 435, 438, 150, 120]"
2019,Catalonia,31TDG,2019_31TDG_patch_05_16.nc,"[120, 170, 435, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_19_19.nc,"[170, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_28_01.nc,[330]
2019,Catalonia,31TDG,2019_31TDG_patch_23_07.nc,"[770, 170, 140, 435, 150, 438, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_10_12.nc,"[770, 170, 140, 110, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_02_09.nc,[150]
2019,Catalonia,31TDG,2019_31TDG_patch_00_15.nc,"[170, 770, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_24_03.nc,"[160, 170, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_29_13.nc,"[330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_27_10.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_23_20.nc,"[170, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_18_13.nc,"[330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_27_08.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_24_01.nc,"[170, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_28_23.nc,"[120, 170, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_20_26.nc,[170]
2020,Catalonia,31TBF,2020_31TBF_patch_22_22.nc,[150]
2020,Catalonia,31TBF,2020_31TBF_patch_22_28.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_24_08.nc,"[330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_17_11.nc,[330]
2020,Catalonia,31TBF,2020_31TBF_patch_23_01.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_21_11.nc,"[330, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_29_14.nc,"[170, 330, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_25_25.nc,"[170, 330, 140, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_25_03.nc,"[120, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_23_27.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_28_24.nc,"[120, 140, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_21_01.nc,"[330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_27_09.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_21_15.nc,"[170, 330, 150, 120, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_29_00.nc,"[170, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_28_11.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_29_01.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_12_01.nc,"[770, 170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_06_03.nc,"[170, 770, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_20_08.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_29_02.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_29_00.nc,"[770, 170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_25_01.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_08_02.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_11_05.nc,[170]
2020,Catalonia,31TCF,2020_31TCF_patch_15_07.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_26_09.nc,"[170, 330, 140, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_12_05.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_24_07.nc,[330]
2020,Catalonia,31TCF,2020_31TCF_patch_01_02.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_03_08.nc,"[330, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_06_06.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_00_25.nc,[120]
2020,Catalonia,31TCF,2020_31TCF_patch_15_08.nc,"[770, 170, 330, 110, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_02_11.nc,[330]
2020,Catalonia,31TCF,2020_31TCF_patch_29_08.nc,"[170, 330, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_01_13.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_17_04.nc,"[330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_22_17.nc,"[150, 140, 110, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_28_00.nc,"[160, 170, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_10_27.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_10.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_12_19.nc,"[770, 170, 330, 435, 150, 120]"
2020,Catalonia,31TCG,2020_31TCG_patch_09_06.nc,"[170, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_24_27.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_08_07.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_27_09.nc,[140]
2020,Catalonia,31TCG,2020_31TCG_patch_10_02.nc,[170]
2020,Catalonia,31TCG,2020_31TCG_patch_11_10.nc,"[160, 170, 140, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_26_24.nc,"[160, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_29_12.nc,"[770, 170, 330, 110, 435, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_25_20.nc,"[170, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_20_23.nc,"[770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_22_15.nc,"[170, 770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_17_22.nc,"[770, 170, 330, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_18_29.nc,"[170, 140, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_11_11.nc,"[170, 770, 150, 110]"
2020,Catalonia,31TCG,2020_31TCG_patch_16_25.nc,"[170, 770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_08_23.nc,"[770, 170, 110, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_19_07.nc,"[120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_06_04.nc,[170]
2020,Catalonia,31TCG,2020_31TCG_patch_11_16.nc,"[770, 170, 330, 435, 150, 120]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_29.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_18_28.nc,"[170, 140, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_07_24.nc,"[170, 330, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_26_18.nc,"[170, 330, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_25_01.nc,"[160, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_06_03.nc,[170]
2020,Catalonia,31TCG,2020_31TCG_patch_08_27.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_12_18.nc,"[170, 770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_07_27.nc,"[770, 170, 330, 110, 150, 120]"
2020,Catalonia,31TCG,2020_31TCG_patch_08_19.nc,"[770, 170, 330, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_20_08.nc,"[770, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_07_02.nc,[160]
2020,Catalonia,31TCG,2020_31TCG_patch_05_05.nc,"[160, 170, 120, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_05_26.nc,"[770, 170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_09_03.nc,"[160, 170, 140, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_20_21.nc,"[770, 170, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_06_21.nc,"[120, 170, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_04_19.nc,"[770, 170, 330, 140, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_20_15.nc,"[170, 770, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_23.nc,"[770, 170, 330, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_26_12.nc,"[770, 170, 140, 110, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_19_14.nc,"[170, 770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_05_15.nc,[150]
2020,Catalonia,31TCG,2020_31TCG_patch_28_14.nc,"[170, 435, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_27_12.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_22_26.nc,"[770, 170, 330, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_06_13.nc,"[438, 150]"
2020,Catalonia,31TDF,2020_31TDF_patch_07_02.nc,"[170, 150]"
2020,Catalonia,31TDF,2020_31TDF_patch_01_05.nc,"[330, 150]"
2020,Catalonia,31TDF,2020_31TDF_patch_09_02.nc,"[770, 330]"
2020,Catalonia,31TDF,2020_31TDF_patch_10_00.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TDF,2020_31TDF_patch_01_06.nc,"[330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_09_18.nc,"[170, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_17_26.nc,"[770, 330]"
2020,Catalonia,31TDG,2020_31TDG_patch_08_22.nc,"[170, 330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_08_29.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_08_24.nc,"[770, 170, 330, 140, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_04_29.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_19_10.nc,"[170, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_21_24.nc,"[170, 770, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_06.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_02_02.nc,"[160, 170, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_23_06.nc,"[160, 170, 330, 140, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_05_15.nc,"[170, 330, 140, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_05_19.nc,"[150, 170, 435, 110]"
2020,Catalonia,31TDG,2020_31TDG_patch_03_20.nc,"[170, 330, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_03_09.nc,"[170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_16_21.nc,"[170, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_13.nc,"[170, 435, 150, 438, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_21_14.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_16_17.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_26_18.nc,"[170, 140, 435, 150, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_15_20.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_00_12.nc,"[170, 770, 150, 110]"
2020,Catalonia,31TDG,2020_31TDG_patch_27_04.nc,"[770, 170, 330, 140, 435, 150, 438, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_00_23.nc,"[170, 330, 110, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_29_07.nc,"[170, 140, 435, 438, 150, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_28_09.nc,"[170, 330, 435, 438, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_24_03.nc,"[170, 330, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_13_11.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_09_19.nc,"[170, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_10_24.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_27_14.nc,"[170, 330, 140, 435, 150, 438, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_11_28.nc,[330]
2020,Catalonia,31TDG,2020_31TDG_patch_14_10.nc,"[170, 140, 435, 438, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_22_23.nc,"[170, 140, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_17_20.nc,"[170, 770, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_14_21.nc,"[170, 330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_10_21.nc,"[170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_04_20.nc,"[170, 435, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_20_20.nc,"[170, 435, 140, 150]"
