Year,Country,Tile,Patch,Unique Labels
2019,France,31TCJ,2019_31TCJ_patch_26_05.nc,"[170, 110, 150]"
2019,France,31TCJ,2019_31TCJ_patch_14_09.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_28_06.nc,"[170, 330, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_13_24.nc,"[160, 770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_12.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_24_23.nc,"[770, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_02_09.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_27.nc,"[170, 330, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_17_17.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_25_24.nc,"[770, 170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_07_09.nc,"[170, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_12_07.nc,"[160, 170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_01_17.nc,"[150, 435, 140, 110]"
2019,France,31TCJ,2019_31TCJ_patch_22_19.nc,"[110, 435, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_21.nc,"[160, 770, 170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_17_23.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_06.nc,"[160, 770, 170, 330, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_12.nc,"[435, 140, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_28_04.nc,"[170, 330, 140, 110, 150, 120]"
2019,France,31TCJ,2019_31TCJ_patch_12_21.nc,"[770, 170, 330, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_07_23.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_20_11.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_00_17.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_01.nc,"[160, 170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_28_01.nc,"[170, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_25_07.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_01_21.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_17_24.nc,"[160, 770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_25_04.nc,[150]
2019,France,31TCJ,2019_31TCJ_patch_29_07.nc,"[170, 330, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_04.nc,"[770, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_05_00.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_25_15.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_12_16.nc,"[770, 170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_28_14.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_17.nc,"[330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_08.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_19_02.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_19.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_15_13.nc,"[770, 170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_06_11.nc,"[170, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_05_02.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_01_01.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_25_11.nc,"[770, 170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_25.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_10_05.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_07_01.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_28.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_29.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_14_12.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_23_25.nc,"[770, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_00.nc,"[330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_21.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_10.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_21_06.nc,"[770, 170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_26_20.nc,"[160, 770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_13_12.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_20_10.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_00.nc,"[770, 170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_04.nc,"[160, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_29_12.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_11_02.nc,"[770, 170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_25.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_08_07.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_16_10.nc,"[170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_13.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_05_06.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_06_14.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_25_03.nc,"[170, 150, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_26_13.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_19.nc,"[170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_29_00.nc,"[170, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_05_20.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_18_00.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_20_22.nc,"[770, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_10_25.nc,"[170, 330, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_21_27.nc,"[170, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_05_24.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_07.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_23_09.nc,"[160, 770, 170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_19_10.nc,"[330, 140, 110, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_06_28.nc,"[170, 330, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_11_23.nc,"[170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_13_23.nc,"[330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_27_01.nc,"[120, 170, 150, 110]"
2019,France,31TCJ,2019_31TCJ_patch_21_26.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_00_24.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_22.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_09_16.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_11_06.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_02_21.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_14.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_18_21.nc,"[330, 140, 150]"
2019,France,31TCJ,2019_31TCJ_patch_08_05.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_29_08.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_28_08.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_01_28.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_16.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_22.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_00_06.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_27.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_01_18.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_29.nc,"[170, 110, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_00_00.nc,"[770, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_13_06.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_27_19.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_18_15.nc,"[330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_23_19.nc,"[770, 170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_29_09.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_11_12.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_24_16.nc,"[330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_09.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_27_23.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_22.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_14_03.nc,"[170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_08_06.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_28.nc,"[170, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_18_22.nc,"[110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_26_02.nc,"[110, 150]"
2019,France,31TCJ,2019_31TCJ_patch_17_21.nc,"[770, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_20_16.nc,"[770, 170, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_19_04.nc,"[770, 438, 330, 110]"
2019,France,31TCJ,2019_31TCJ_patch_03_07.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_17_18.nc,"[170, 140, 110, 435, 150]"
2019,France,31TCJ,2019_31TCJ_patch_19_06.nc,"[330, 140, 110, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_12_10.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_19_15.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_12.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_18_07.nc,"[170, 140, 110, 435, 150]"
2019,France,31TCJ,2019_31TCJ_patch_29_10.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_01_29.nc,"[170, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_16.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_12_01.nc,"[170, 330, 140, 110, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_00_22.nc,"[160, 770, 170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_15_10.nc,"[160, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_15_12.nc,"[330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_02.nc,"[770, 170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_24.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_22_11.nc,"[330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_26_09.nc,"[170, 330, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_17_11.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_15.nc,"[770, 170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_12_05.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_18.nc,"[770, 150, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_14_04.nc,"[170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_25_26.nc,"[770, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_01.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_27_22.nc,"[160, 770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_13_09.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_29_25.nc,"[770, 170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_23_08.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_28_18.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_18_02.nc,"[770, 170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_01.nc,"[435, 140, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_05_13.nc,"[770, 170, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_21.nc,"[170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_16_00.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_26_29.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_12_03.nc,"[330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_21_11.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_25.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_01_27.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_23_26.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_12.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_25_02.nc,"[170, 330, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_21_28.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_01_19.nc,"[170, 140, 110, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_29_01.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_11_19.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_15_19.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_10_23.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_01_12.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_00_11.nc,"[770, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_23_29.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_27_24.nc,"[770, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_28_23.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_19_23.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_08.nc,"[770, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_10_07.nc,"[170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_16_09.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_11.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_20_28.nc,"[770, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_21_08.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_10_00.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_15_09.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_16_23.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_17_19.nc,"[330, 435, 140]"
2019,France,31TCJ,2019_31TCJ_patch_13_13.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_11_22.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_24.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_18_09.nc,"[160, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_27_11.nc,"[330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_17_04.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_27.nc,"[110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_15_08.nc,"[140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_21_13.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_15.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_22.nc,"[170, 330, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_03_11.nc,"[770, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_15.nc,"[770, 170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_11.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_19_17.nc,"[170, 140, 110, 435, 150]"
2019,France,31TCJ,2019_31TCJ_patch_19_26.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_17_09.nc,"[170, 438, 330, 110]"
2019,France,31TCJ,2019_31TCJ_patch_02_23.nc,"[160, 170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_29_29.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_14.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_00_21.nc,"[770, 170, 330, 140, 110, 435, 438]"
2019,France,31TCJ,2019_31TCJ_patch_29_28.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_24_19.nc,"[770, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_16_03.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_07.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_19_21.nc,"[330, 140, 110, 150, 510]"
2019,France,31TCJ,2019_31TCJ_patch_19_24.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_14_05.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_18_17.nc,"[170, 140, 110, 435, 150]"
2019,France,31TCJ,2019_31TCJ_patch_11_25.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_19_28.nc,"[140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_01_07.nc,"[330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_05_19.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_00_02.nc,"[330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_24_15.nc,"[770, 170, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_26_00.nc,"[170, 110, 150]"
2019,France,31TCJ,2019_31TCJ_patch_23_23.nc,"[770, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_11_09.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_01.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_23_15.nc,"[170, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_25_17.nc,"[160, 770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_18_05.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_24_27.nc,"[150, 140, 438, 110]"
