Year,Country,Tile,Patch,Unique Labels
2019,France,31TCJ,2019_31TCJ_patch_01_26.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_01_28.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_00.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_02.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_04.nc,"[140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_02_06.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_02_08.nc,"[330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_10.nc,"[160, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_12.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_14.nc,"[770, 170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_16.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_18.nc,"[770, 150, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_02_20.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_02_22.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_02_24.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_26.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_02_28.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_00.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_02.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_04.nc,"[330, 140, 110, 435, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_06.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_08.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_10.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_12.nc,"[435, 140, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_03_14.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_16.nc,"[770, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_03_18.nc,"[170, 150, 438, 110]"
2019,France,31TCJ,2019_31TCJ_patch_03_20.nc,"[770, 170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_22.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_03_24.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_26.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_03_28.nc,"[170, 330, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_04_00.nc,"[140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_04_02.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_04_04.nc,"[160, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_06.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_04_08.nc,"[770, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_10.nc,"[170, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_12.nc,"[170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_14.nc,"[770, 170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_16.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_18.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_20.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_22.nc,"[170, 330, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_04_24.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_04_26.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_04_28.nc,"[170, 330, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_05_00.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_02.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_05_04.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_06.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_05_08.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_10.nc,"[770, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_12.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_14.nc,"[770, 170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_16.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_18.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_20.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_05_22.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_24.nc,"[170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_05_26.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_05_28.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_00.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_02.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_04.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_06.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_06_08.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_10.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_12.nc,"[160, 770, 170, 140, 110, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_06_14.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_16.nc,"[330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_18.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_20.nc,"[770, 170, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_06_22.nc,"[140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_24.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_06_26.nc,"[170, 330, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_06_28.nc,"[170, 330, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_00.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_02.nc,"[770, 170, 330, 140, 110, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_04.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_06.nc,"[170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_07_08.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_10.nc,"[170, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_12.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_14.nc,"[770, 170, 140, 110, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_07_16.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_18.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_20.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_22.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_24.nc,"[770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_07_26.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_07_28.nc,"[160, 170, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_00.nc,"[160, 770, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_02.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_04.nc,"[170, 330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_08_06.nc,"[170, 330, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_08.nc,"[160, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_10.nc,"[140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_12.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_08_14.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_16.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_18.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_08_20.nc,"[170, 330, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_22.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_24.nc,"[770, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_26.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_08_28.nc,"[170, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_00.nc,"[330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_02.nc,"[770, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_04.nc,"[770, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_06.nc,"[170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_08.nc,"[170, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_09_10.nc,"[770, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_12.nc,"[160, 770, 170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_14.nc,"[140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_16.nc,"[770, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_18.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_20.nc,"[170, 330, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_09_22.nc,"[170, 330, 140, 110, 435, 150, 438, 510]"
2019,France,31TCJ,2019_31TCJ_patch_09_24.nc,"[770, 170, 330, 140, 110, 435, 150, 438]"
2019,France,31TCJ,2019_31TCJ_patch_09_26.nc,"[170, 330, 140, 110, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_09_28.nc,"[170, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_10_00.nc,"[170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_10_02.nc,"[770, 170, 330, 140, 110, 435, 150, 438, 120]"
2019,France,31TCJ,2019_31TCJ_patch_10_04.nc,"[330, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TCJ,2019_31TCJ_patch_19_18.nc,[770]
2019,France,31TCL,2019_31TCL_patch_02_02.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_06_12.nc,"[120, 170, 510]"
2019,France,31TCL,2019_31TCL_patch_07_13.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_07_16.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_08_11.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_16_01.nc,[120]
2019,France,31TCL,2019_31TCL_patch_17_05.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_18_02.nc,[120]
2019,France,31TCL,2019_31TCL_patch_19_01.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_19_02.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_20_00.nc,"[120, 170, 160]"
2019,France,31TCL,2019_31TCL_patch_20_01.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_20_02.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_23_00.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_23_27.nc,[510]
2019,France,31TCL,2019_31TCL_patch_24_00.nc,"[170, 510]"
2019,France,31TCL,2019_31TCL_patch_26_05.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_27_04.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_27_27.nc,"[120, 170, 510]"
2019,France,31TCL,2019_31TCL_patch_27_28.nc,[120]
2019,France,31TCL,2019_31TCL_patch_28_06.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_28_12.nc,"[120, 170, 160]"
2019,France,31TCL,2019_31TCL_patch_28_22.nc,"[120, 170, 160]"
2019,France,31TCL,2019_31TCL_patch_28_29.nc,"[120, 160]"
2019,France,31TCL,2019_31TCL_patch_29_03.nc,"[120, 170]"
2019,France,31TCL,2019_31TCL_patch_29_04.nc,"[170, 510]"
2019,France,31TCL,2019_31TCL_patch_29_12.nc,"[120, 170, 160]"
2019,France,31TCL,2019_31TCL_patch_29_14.nc,"[120, 170, 160]"
2019,France,31TCL,2019_31TCL_patch_29_21.nc,"[120, 170, 510]"
2019,France,31TDK,2019_31TDK_patch_00_00.nc,"[160, 170, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_00_01.nc,"[120, 160]"
2019,France,31TDK,2019_31TDK_patch_04_06.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_05_03.nc,"[120, 170, 160]"
2019,France,31TDK,2019_31TDK_patch_06_04.nc,"[160, 510]"
2019,France,31TDK,2019_31TDK_patch_06_08.nc,"[120, 170, 510]"
2019,France,31TDK,2019_31TDK_patch_08_02.nc,"[120, 170, 510]"
2019,France,31TDK,2019_31TDK_patch_09_03.nc,"[160, 170, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_10_01.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_10_18.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_15_00.nc,[120]
2019,France,31TDK,2019_31TDK_patch_15_02.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_15_06.nc,[120]
2019,France,31TDK,2019_31TDK_patch_16_01.nc,[120]
2019,France,31TDK,2019_31TDK_patch_16_03.nc,[120]
2019,France,31TDK,2019_31TDK_patch_17_03.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_17_04.nc,"[120, 510]"
2019,France,31TDK,2019_31TDK_patch_18_05.nc,[120]
2019,France,31TDK,2019_31TDK_patch_19_05.nc,[120]
2019,France,31TDK,2019_31TDK_patch_20_05.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_20_17.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_21_03.nc,[510]
2019,France,31TDK,2019_31TDK_patch_23_02.nc,[510]
2019,France,31TDK,2019_31TDK_patch_23_03.nc,[510]
2019,France,31TDK,2019_31TDK_patch_23_04.nc,[510]
2019,France,31TDK,2019_31TDK_patch_23_13.nc,[510]
2019,France,31TDK,2019_31TDK_patch_23_14.nc,"[120, 170, 510]"
2019,France,31TDK,2019_31TDK_patch_24_03.nc,[120]
2019,France,31TDK,2019_31TDK_patch_24_15.nc,[510]
2019,France,31TDK,2019_31TDK_patch_24_16.nc,[510]
2019,France,31TDK,2019_31TDK_patch_26_12.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_26_13.nc,[510]
2019,France,31TDK,2019_31TDK_patch_26_18.nc,[510]
2019,France,31TDK,2019_31TDK_patch_27_08.nc,"[160, 170]"
2019,France,31TDK,2019_31TDK_patch_27_09.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_27_14.nc,[510]
2019,France,31TDK,2019_31TDK_patch_28_10.nc,"[160, 170, 510]"
2019,France,31TDK,2019_31TDK_patch_28_11.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_28_12.nc,[510]
2019,France,31TDK,2019_31TDK_patch_29_07.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_29_09.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_29_10.nc,"[170, 510]"
2019,France,31TDK,2019_31TDK_patch_29_12.nc,[510]
2019,France,31TDK,2019_31TDK_patch_29_14.nc,[160]
2019,France,31TDK,2019_31TDK_patch_29_19.nc,"[160, 170, 510]"
2019,France,31TDM,2019_31TDM_patch_01_26.nc,"[120, 170, 510]"
2019,France,31TDM,2019_31TDM_patch_02_25.nc,"[170, 510]"
2019,France,31TDM,2019_31TDM_patch_02_26.nc,"[120, 170]"
2019,France,31TDM,2019_31TDM_patch_06_27.nc,"[120, 170, 510]"
