Year,Country,Tile,Patch,Unique Labels
2020,Catalonia,31TBF,2020_31TBF_patch_23_20.nc,"[170, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_18_13.nc,"[330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_27_08.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_20_26.nc,[170]
2020,Catalonia,31TBF,2020_31TBF_patch_22_28.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_24_08.nc,"[330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_17_11.nc,[330]
2020,Catalonia,31TBF,2020_31TBF_patch_23_27.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_24_02.nc,"[160, 170, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_28_11.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_20_08.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_29_02.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_25_01.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_11_05.nc,[170]
2020,Catalonia,31TCF,2020_31TCF_patch_26_09.nc,"[170, 330, 140, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_12_05.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_24_07.nc,[330]
2020,Catalonia,31TCF,2020_31TCF_patch_01_02.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_02_11.nc,[330]
2020,Catalonia,31TCF,2020_31TCF_patch_08_12.nc,"[770, 170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_29_08.nc,"[170, 330, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_16_03.nc,"[170, 435, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_13_13.nc,"[170, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_17_04.nc,"[330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_22_17.nc,"[150, 140, 110, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_16_29.nc,"[770, 170, 330, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_17_20.nc,"[170, 770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_27_09.nc,[140]
2020,Catalonia,31TCG,2020_31TCG_patch_10_02.nc,[170]
2020,Catalonia,31TCG,2020_31TCG_patch_27_00.nc,"[160, 170, 140, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_18_29.nc,"[170, 140, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_12_11.nc,[150]
2020,Catalonia,31TCG,2020_31TCG_patch_11_11.nc,"[170, 770, 150, 110]"
2020,Catalonia,31TCG,2020_31TCG_patch_23_28.nc,"[330, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_08_23.nc,"[770, 170, 110, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_09_29.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_16_22.nc,"[770, 170, 330, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_05_10.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_24_23.nc,"[170, 330, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_10_13.nc,"[170, 770, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_28_17.nc,"[770, 170, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_20_12.nc,"[770, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_16_24.nc,"[770, 170, 330, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_16_08.nc,"[160, 770, 170, 330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_05_26.nc,"[770, 170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_03_10.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_09_20.nc,"[770, 170, 330, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_06_13.nc,"[438, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_28_13.nc,"[770, 170, 435, 150, 120, 510]"
2020,Catalonia,31TDF,2020_31TDF_patch_01_05.nc,"[330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_08_29.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_16_21.nc,"[170, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_13.nc,"[170, 435, 150, 438, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_21_14.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_26_18.nc,"[170, 140, 435, 150, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_09_06.nc,"[120, 170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_00_12.nc,"[170, 770, 150, 110]"
2020,Catalonia,31TDG,2020_31TDG_patch_00_10.nc,"[170, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_19_14.nc,"[170, 435, 330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_29_07.nc,"[170, 140, 435, 438, 150, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_13_11.nc,[170]
2020,Catalonia,31TDG,2020_31TDG_patch_27_14.nc,"[170, 330, 140, 435, 150, 438, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_22_23.nc,"[170, 140, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_14_21.nc,"[170, 330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_20_20.nc,"[170, 435, 140, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_23_19.nc,"[120, 170, 435, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_12_06.nc,"[120, 140, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_10_12.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_22_20.nc,"[170, 330, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_27_02.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_19_09.nc,"[170, 140, 435, 150, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_14_23.nc,"[120, 170, 140, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_13_14.nc,[510]
