Year,Country,Tile,Patch,Unique Labels
2019,Catalonia,31TDG,2019_31TDG_patch_28_09.nc,"[770, 170, 330, 435, 150, 438, 120]"
2019,Catalonia,31TDG,2019_31TDG_patch_09_26.nc,"[160, 170, 110, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_14_10.nc,"[170, 140, 435, 438, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_25_04.nc,"[770, 170, 330, 435, 150, 438]"
2019,Catalonia,31TDG,2019_31TDG_patch_14_13.nc,[170]
2019,Catalonia,31TDG,2019_31TDG_patch_19_12.nc,"[120, 170, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_18_11.nc,"[170, 140, 435, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_02_00.nc,"[160, 170, 330, 140, 435, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_17_12.nc,[150]
2019,Catalonia,31TDG,2019_31TDG_patch_26_09.nc,"[770, 170, 330, 140, 435, 150, 438]"
2019,Catalonia,31TDG,2019_31TDG_patch_25_17.nc,"[170, 435, 330, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_23_13.nc,"[170, 140, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_25_12.nc,"[770, 170, 140, 435, 150, 438, 120]"
2019,Catalonia,31TDG,2019_31TDG_patch_08_21.nc,"[170, 110, 435, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_06_25.nc,"[170, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_13_20.nc,"[120, 170, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_07_12.nc,"[170, 435, 150, 120, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_05_18.nc,"[170, 150]"
2019,Catalonia,31TDG,2019_31TDG_patch_01_02.nc,"[160, 770, 170, 140, 150, 510]"
2019,Catalonia,31TDG,2019_31TDG_patch_27_03.nc,"[170, 330, 140, 435, 150, 438, 120, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_20_12.nc,"[330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_20_09.nc,[330]
2020,Catalonia,31TBF,2020_31TBF_patch_28_06.nc,"[170, 330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_24_08.nc,"[330, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_26_24.nc,"[770, 170, 150, 120, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_27_03.nc,"[770, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_20_16.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_18_11.nc,[330]
2020,Catalonia,31TBF,2020_31TBF_patch_26_10.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TBF,2020_31TBF_patch_23_21.nc,"[170, 150]"
2020,Catalonia,31TBF,2020_31TBF_patch_23_23.nc,"[170, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_08_14.nc,"[170, 770, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_19_08.nc,"[330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_00_15.nc,"[170, 330]"
2020,Catalonia,31TCF,2020_31TCF_patch_27_03.nc,"[160, 170, 330, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_01_26.nc,[120]
2020,Catalonia,31TCF,2020_31TCF_patch_05_12.nc,[330]
2020,Catalonia,31TCF,2020_31TCF_patch_20_04.nc,"[330, 435, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_25_05.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_14_08.nc,"[330, 150, 110, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_23_04.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_24_09.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_22_03.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_21_03.nc,"[170, 330, 150]"
2020,Catalonia,31TCF,2020_31TCF_patch_17_09.nc,"[330, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_25_00.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCF,2020_31TCF_patch_28_03.nc,"[170, 330, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_15_23.nc,"[770, 170, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_20.nc,"[170, 770, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_26.nc,"[770, 435, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_00_21.nc,"[170, 330, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_12_28.nc,"[770, 170, 330, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_24_20.nc,"[170, 330, 110, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_07_15.nc,[150]
2020,Catalonia,31TCG,2020_31TCG_patch_20_14.nc,"[170, 435, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_28_22.nc,"[770, 170, 330, 140, 435, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_19_11.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_29.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_11_24.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_07_21.nc,"[120, 170, 150, 438]"
2020,Catalonia,31TCG,2020_31TCG_patch_23_21.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_03_17.nc,"[770, 170, 330, 150, 120]"
2020,Catalonia,31TCG,2020_31TCG_patch_07_13.nc,[150]
2020,Catalonia,31TCG,2020_31TCG_patch_09_21.nc,"[770, 170, 435, 150, 120]"
2020,Catalonia,31TCG,2020_31TCG_patch_26_29.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_20_20.nc,"[770, 170, 330, 110, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_19_01.nc,[160]
2020,Catalonia,31TCG,2020_31TCG_patch_00_16.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_11_27.nc,"[170, 770, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_23_10.nc,[510]
2020,Catalonia,31TCG,2020_31TCG_patch_04_10.nc,"[170, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_21_18.nc,"[170, 435, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_09_02.nc,[140]
2020,Catalonia,31TCG,2020_31TCG_patch_07_05.nc,"[170, 330, 150]"
2020,Catalonia,31TCG,2020_31TCG_patch_04_17.nc,"[770, 170, 435, 150, 120]"
2020,Catalonia,31TCG,2020_31TCG_patch_08_22.nc,"[770, 170, 140, 150, 120, 510]"
2020,Catalonia,31TCG,2020_31TCG_patch_05_15.nc,[150]
2020,Catalonia,31TCG,2020_31TCG_patch_12_27.nc,"[770, 170, 330, 150, 510]"
2020,Catalonia,31TDF,2020_31TDF_patch_09_01.nc,"[170, 330, 510]"
2020,Catalonia,31TDF,2020_31TDF_patch_01_03.nc,"[170, 330]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_07.nc,[140]
2020,Catalonia,31TDG,2020_31TDG_patch_28_11.nc,"[770, 170, 330, 140, 435, 150, 438, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_28_16.nc,"[170, 435]"
2020,Catalonia,31TDG,2020_31TDG_patch_05_16.nc,"[170, 435, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_04_21.nc,"[170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_25_19.nc,"[170, 330, 140, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_03_29.nc,"[170, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_02_06.nc,[330]
2020,Catalonia,31TDG,2020_31TDG_patch_06_11.nc,"[770, 170, 330, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_27_10.nc,"[770, 170, 435, 438, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_23_05.nc,"[170, 435, 330, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_17_08.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_10_12.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_21_07.nc,"[170, 140, 435, 438, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_18_10.nc,"[170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_17.nc,"[170, 140, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_13_18.nc,[330]
2020,Catalonia,31TDG,2020_31TDG_patch_03_22.nc,"[170, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_14_26.nc,"[330, 140]"
2020,Catalonia,31TDG,2020_31TDG_patch_10_06.nc,"[120, 170, 140]"
2020,Catalonia,31TDG,2020_31TDG_patch_23_18.nc,"[170, 140, 435, 438, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_22_15.nc,"[170, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_03_19.nc,"[170, 330, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_03_18.nc,"[170, 330, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_21_11.nc,"[170, 435, 330, 150]"
