Year,Country,Tile,Patch,Unique Labels
2019,France,31TCL,2019_31TCL_patch_13_15.nc,"[160, 170, 120, 110]"
2019,France,31TCL,2019_31TCL_patch_19_23.nc,"[170, 330, 110, 150, 120, 510]"
2019,France,31TCL,2019_31TCL_patch_02_28.nc,"[140, 110, 435, 150, 438]"
2019,France,31TDK,2019_31TDK_patch_17_22.nc,"[170, 150, 140, 110]"
2019,France,31TDK,2019_31TDK_patch_20_15.nc,"[160, 170, 140, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_07_01.nc,"[120, 170, 110, 510]"
2019,France,31TDK,2019_31TDK_patch_10_18.nc,"[120, 170]"
2019,France,31TDK,2019_31TDK_patch_26_09.nc,"[160, 170, 140]"
2019,France,31TDK,2019_31TDK_patch_12_07.nc,"[170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_19_07.nc,"[120, 110, 510]"
2019,France,31TDK,2019_31TDK_patch_10_17.nc,"[170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_29_27.nc,"[170, 110, 150]"
2019,France,31TDK,2019_31TDK_patch_26_26.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_27_27.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_28_12.nc,[510]
2019,France,31TDK,2019_31TDK_patch_09_16.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_15_00.nc,[120]
2019,France,31TDK,2019_31TDK_patch_18_05.nc,[120]
2019,France,31TDK,2019_31TDK_patch_21_05.nc,[170]
2019,France,31TDK,2019_31TDK_patch_04_13.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_17_25.nc,"[170, 110, 435, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_09_19.nc,"[170, 140, 110, 435, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_05_13.nc,"[160, 170, 110, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_02_09.nc,"[170, 150, 110, 510]"
2019,France,31TDK,2019_31TDK_patch_19_24.nc,"[120, 170, 150, 110]"
2019,France,31TDK,2019_31TDK_patch_16_01.nc,[120]
2019,France,31TDK,2019_31TDK_patch_08_13.nc,"[160, 170, 140, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_00_14.nc,"[170, 110, 150]"
2019,France,31TDK,2019_31TDK_patch_14_22.nc,"[170, 330, 110, 435, 150, 120]"
2019,France,31TDK,2019_31TDK_patch_27_14.nc,[510]
2019,France,31TDK,2019_31TDK_patch_16_10.nc,"[160, 170, 110, 150, 120, 510]"
2019,France,31TDK,2019_31TDK_patch_28_11.nc,"[170, 510]"
2019,France,31TDM,2019_31TDM_patch_02_19.nc,"[170, 140, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_01_20.nc,"[120, 170, 150, 110]"
2019,France,31TDM,2019_31TDM_patch_01_11.nc,"[120, 170, 150, 110]"
2019,France,31TDM,2019_31TDM_patch_03_00.nc,"[770, 170, 110, 435, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_01_18.nc,"[170, 110, 435, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_29_18.nc,"[160, 770, 170, 140, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_29_19.nc,"[170, 110, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_11_22.nc,"[170, 140, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_08_01.nc,"[770, 170, 140, 110, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_11_02.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_12_05.nc,"[160, 170, 110, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_21_11.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_06_19.nc,"[170, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_10_05.nc,"[770, 170, 330, 140, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_26_15.nc,"[170, 110, 435, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_20_21.nc,"[170, 110, 435, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_06_02.nc,"[770, 110, 435, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_10_00.nc,"[170, 140, 110, 435, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_14_23.nc,"[160, 170, 140, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_16_29.nc,"[170, 140, 110, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_24_04.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_00_05.nc,"[110, 435, 150]"
2019,France,31TDM,2019_31TDM_patch_25_09.nc,"[120, 170, 150, 110]"
2019,France,31TDM,2019_31TDM_patch_19_11.nc,[150]
2019,France,31TDM,2019_31TDM_patch_03_13.nc,"[770, 170, 140, 110, 435, 150, 438, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_24_21.nc,"[170, 140, 110, 150, 120, 510]"
2019,France,31TDM,2019_31TDM_patch_24_00.nc,"[770, 170, 140, 110, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_12_02.nc,"[770, 170, 110, 150, 438]"
2019,France,31TDM,2019_31TDM_patch_25_15.nc,"[170, 110, 435, 150, 120]"
2019,France,31TDM,2019_31TDM_patch_16_14.nc,"[160, 170, 110, 435, 150, 438, 120]"
2019,France,31TDM,2019_31TDM_patch_15_18.nc,"[120, 170, 150, 110]"
2019,France,31UCP,2019_31UCP_patch_09_12.nc,"[770, 140, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_08_11.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UCP,2019_31UCP_patch_05_04.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_18_14.nc,"[160, 770, 110, 435, 150, 510]"
2019,France,31UCP,2019_31UCP_patch_09_28.nc,"[160, 770, 170, 330, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_24_24.nc,"[770, 140, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_26_23.nc,"[770, 170, 140, 110, 435, 150, 510]"
2019,France,31UCP,2019_31UCP_patch_10_04.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_11_23.nc,"[140, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_19_00.nc,"[150, 770, 435, 110]"
2019,France,31UCP,2019_31UCP_patch_01_07.nc,"[120, 170, 150, 110]"
2019,France,31UCP,2019_31UCP_patch_06_15.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_13_25.nc,"[770, 170, 140, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_28_18.nc,"[160, 770, 110, 435, 150, 510]"
2019,France,31UCP,2019_31UCP_patch_20_06.nc,"[770, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_10_11.nc,"[110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_01_17.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_10_23.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_06_23.nc,"[170, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_12_15.nc,"[160, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_03_08.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_01_21.nc,"[120, 170, 150, 110]"
2019,France,31UCP,2019_31UCP_patch_26_19.nc,"[160, 770, 170, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_08_22.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_11_02.nc,"[170, 110, 435, 150, 120]"
2019,France,31UCP,2019_31UCP_patch_18_23.nc,"[160, 150, 435, 110]"
2019,France,31UCP,2019_31UCP_patch_08_17.nc,"[160, 170, 110, 435, 150, 438, 120]"
2019,France,31UCP,2019_31UCP_patch_16_01.nc,"[110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_27_27.nc,"[160, 140, 110, 435, 150, 438]"
2019,France,31UCP,2019_31UCP_patch_27_22.nc,"[770, 170, 140, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_12_14.nc,"[770, 170, 110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_22_16.nc,"[170, 110, 435, 150, 438, 510]"
2019,France,31UCP,2019_31UCP_patch_26_03.nc,"[110, 435, 150]"
2019,France,31UCP,2019_31UCP_patch_21_00.nc,"[770, 170, 110, 435, 150]"
2019,France,31UDR,2019_31UDR_patch_18_11.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_16_17.nc,"[160, 770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_19_15.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_25_19.nc,"[160, 770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_16_27.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_27_16.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_24_01.nc,"[770, 110, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_01_15.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_06_26.nc,"[770, 170, 110, 435, 150, 120]"
2019,France,31UDR,2019_31UDR_patch_29_29.nc,"[160, 770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_24_19.nc,"[770, 170, 110, 435, 150, 510]"
2019,France,31UDR,2019_31UDR_patch_01_19.nc,"[170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_05_13.nc,"[170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_21_16.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_00_12.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_14_09.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_11_05.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_29_05.nc,"[770, 170, 110, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_10_10.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_05_02.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_13_06.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_19_29.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_13_28.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_21_00.nc,"[770, 110, 435, 150, 510]"
2019,France,31UDR,2019_31UDR_patch_14_17.nc,"[110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_23_22.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_00_14.nc,"[770, 170, 110, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_07_02.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_22_29.nc,"[770, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_14_22.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_27_29.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_27_06.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_03_09.nc,"[770, 110, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_27_13.nc,"[770, 170, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_03_06.nc,"[770, 170, 140, 110, 435, 150, 120, 510]"
2019,France,31UDR,2019_31UDR_patch_02_17.nc,"[770, 110, 435, 150, 120, 510]"
