Year,Country,Tile,Patch,Unique Labels
2019,Catalonia,31TBF,2019_31TBF_patch_22_02.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_04.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_06.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_10.nc,[330]
2019,Catalonia,31TBF,2019_31TBF_patch_22_12.nc,"[330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_14.nc,"[170, 330, 110, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_16.nc,[510]
2019,Catalonia,31TBF,2019_31TBF_patch_22_18.nc,"[170, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_20.nc,[170]
2019,Catalonia,31TBF,2019_31TBF_patch_22_21.nc,[150]
2019,Catalonia,31TBF,2019_31TBF_patch_22_23.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_24.nc,"[170, 150, 330, 110]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_27.nc,"[170, 770, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_22_28.nc,"[170, 140, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_01.nc,"[330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_03.nc,"[170, 770, 150, 438]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_06.nc,"[770, 110, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_08.nc,"[330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_11.nc,"[330, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_13.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_16.nc,[510]
2019,Catalonia,31TBF,2019_31TBF_patch_23_17.nc,"[170, 330, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_21.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_24.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_23_27.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_00.nc,"[770, 170, 330, 150, 120]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_01.nc,[150]
2019,Catalonia,31TBF,2019_31TBF_patch_24_03.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_05.nc,"[330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_10.nc,"[330, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_12.nc,"[330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_14.nc,[330]
2019,Catalonia,31TBF,2019_31TBF_patch_24_18.nc,"[170, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_20.nc,"[170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_21.nc,"[170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_23.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_24.nc,"[170, 330, 150, 120, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_26.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_24_29.nc,"[170, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_01.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_03.nc,"[120, 170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_06.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_08.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_10.nc,"[170, 330, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_12.nc,"[170, 330]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_14.nc,"[770, 170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_16.nc,[330]
2019,Catalonia,31TBF,2019_31TBF_patch_25_22.nc,"[170, 140, 150, 120, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_24.nc,"[120, 170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_25_25.nc,"[770, 170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_00.nc,"[170, 150, 438]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_02.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_04.nc,"[170, 770, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_06.nc,[150]
2019,Catalonia,31TBF,2019_31TBF_patch_26_08.nc,"[170, 330]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_10.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_12.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_14.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_23.nc,"[120, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_25.nc,"[120, 170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_26_27.nc,"[120, 170]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_00.nc,"[770, 170, 330, 150, 120]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_02.nc,"[120, 170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_05.nc,"[170, 435, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_07.nc,"[170, 330]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_09.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_11.nc,"[170, 330]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_13.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_15.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_18.nc,"[330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_19.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_22.nc,"[170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_24.nc,"[120, 170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_27_27.nc,[150]
2019,Catalonia,31TBF,2019_31TBF_patch_28_01.nc,"[170, 770, 140, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_04.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_05.nc,"[170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_07.nc,"[330, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_09.nc,[170]
2019,Catalonia,31TBF,2019_31TBF_patch_28_11.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_13.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_15.nc,"[170, 330]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_17.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_23.nc,"[120, 170, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_24.nc,"[120, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_28_26.nc,[510]
2019,Catalonia,31TBF,2019_31TBF_patch_29_00.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_01.nc,"[170, 770, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_04.nc,"[170, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_05.nc,"[170, 330, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_07.nc,"[330, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_09.nc,[330]
2019,Catalonia,31TBF,2019_31TBF_patch_29_11.nc,"[170, 330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_13.nc,"[330, 150, 510]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_16.nc,[170]
2019,Catalonia,31TBF,2019_31TBF_patch_29_25.nc,"[120, 140, 150]"
2019,Catalonia,31TBF,2019_31TBF_patch_29_26.nc,[120]
2019,Catalonia,31TCF,2019_31TCF_patch_00_01.nc,"[120, 170, 140, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_00_03.nc,[150]
2019,Catalonia,31TCF,2019_31TCF_patch_00_06.nc,"[170, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_00_22.nc,"[170, 770, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_00_24.nc,[150]
2019,Catalonia,31TCF,2019_31TCF_patch_01_00.nc,"[170, 770, 150]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_03.nc,"[170, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_05.nc,"[170, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_01_19.nc,[150]
2019,Catalonia,31TCF,2019_31TCF_patch_01_23.nc,[170]
2019,Catalonia,31TCF,2019_31TCF_patch_02_19.nc,"[150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_03_07.nc,[170]
2019,Catalonia,31TCF,2019_31TCF_patch_05_03.nc,[170]
2019,Catalonia,31TCF,2019_31TCF_patch_07_12.nc,"[150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_10_11.nc,"[170, 770, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_12_10.nc,"[170, 435, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_13_00.nc,"[770, 170, 435, 150, 510]"
2019,Catalonia,31TCF,2019_31TCF_patch_16_12.nc,"[170, 150, 510]"
2019,Catalonia,31TCG,2019_31TCG_patch_05_03.nc,[140]
2019,Catalonia,31TCG,2019_31TCG_patch_07_14.nc,[438]
2019,Catalonia,31TCG,2019_31TCG_patch_09_00.nc,[140]
2019,Catalonia,31TCG,2019_31TCG_patch_09_02.nc,[140]
2019,Catalonia,31TCG,2019_31TCG_patch_11_02.nc,[140]
2019,Catalonia,31TCG,2019_31TCG_patch_14_04.nc,"[160, 770]"
2019,Catalonia,31TCG,2019_31TCG_patch_17_05.nc,"[160, 140]"
2019,Catalonia,31TCG,2019_31TCG_patch_22_07.nc,[770]
2019,Catalonia,31TCG,2019_31TCG_patch_29_08.nc,[140]
2019,Catalonia,31TDG,2019_31TDG_patch_02_08.nc,[140]
2019,Catalonia,31TDG,2019_31TDG_patch_05_10.nc,[435]
2019,Catalonia,31TDG,2019_31TDG_patch_06_10.nc,[120]
2019,Catalonia,31TDG,2019_31TDG_patch_07_07.nc,[140]
2019,Catalonia,31TDG,2019_31TDG_patch_14_04.nc,[120]
2019,Catalonia,31TDG,2019_31TDG_patch_14_15.nc,[120]
2019,Catalonia,31TDG,2019_31TDG_patch_19_25.nc,[770]
2020,Catalonia,31TBF,2020_31TBF_patch_21_03.nc,[120]
2020,Catalonia,31TBF,2020_31TBF_patch_22_00.nc,[170]
2020,Catalonia,31TBF,2020_31TBF_patch_22_20.nc,[170]
2020,Catalonia,31TBF,2020_31TBF_patch_26_27.nc,"[120, 170]"
2020,Catalonia,31TBF,2020_31TBF_patch_28_15.nc,[170]
2020,Catalonia,31TBF,2020_31TBF_patch_29_16.nc,[170]
2020,Catalonia,31TBF,2020_31TBF_patch_29_26.nc,[120]
2020,Catalonia,31TCF,2020_31TCF_patch_01_26.nc,[120]
2020,Catalonia,31TCF,2020_31TCF_patch_03_04.nc,[170]
2020,Catalonia,31TCF,2020_31TCF_patch_05_03.nc,[170]
2020,Catalonia,31TCG,2020_31TCG_patch_04_00.nc,[160]
2020,Catalonia,31TCG,2020_31TCG_patch_06_01.nc,[140]
2020,Catalonia,31TCG,2020_31TCG_patch_06_15.nc,[435]
2020,Catalonia,31TCG,2020_31TCG_patch_07_02.nc,[160]
2020,Catalonia,31TCG,2020_31TCG_patch_09_02.nc,[140]
2020,Catalonia,31TCG,2020_31TCG_patch_12_01.nc,"[140, 438]"
2020,Catalonia,31TCG,2020_31TCG_patch_14_04.nc,[160]
2020,Catalonia,31TCG,2020_31TCG_patch_17_05.nc,[140]
2020,Catalonia,31TCG,2020_31TCG_patch_24_01.nc,[160]
2020,Catalonia,31TDF,2020_31TDF_patch_03_07.nc,[140]
2020,Catalonia,31TDG,2020_31TDG_patch_03_06.nc,[140]
2020,Catalonia,31TDG,2020_31TDG_patch_04_06.nc,[140]
2020,Catalonia,31TDG,2020_31TDG_patch_05_10.nc,[435]
2020,Catalonia,31TDG,2020_31TDG_patch_07_08.nc,[140]
2020,Catalonia,31TDG,2020_31TDG_patch_08_03.nc,[160]
2020,Catalonia,31TDG,2020_31TDG_patch_11_07.nc,[140]
2020,Catalonia,31TDG,2020_31TDG_patch_13_05.nc,[120]
2020,Catalonia,31TDG,2020_31TDG_patch_19_25.nc,[770]
